Timestamp_ms,Sample_ID,Raw_Voltage,True_Anomalies,Filtered_Signal,Variance_Delta
45200,443,408.6278949980062,0,507.33753319110866,-98.70963819310248
45300,444,507.5439980243606,0,503.30422171456496,4.239776309795616
45400,445,446.7765249747573,0,489.2700889515605,-42.493563976803216
45500,446,545.4836274415019,0,492.24797779361177,53.235649647890114
45600,447,530.3299123048424,0,485.9378912962396,44.392021008602796
45700,448,465.0060106836322,0,488.13899965567725,-23.13298897204504
45800,449,486.30665413316535,0,494.08657726576956,-7.77992313260421
45900,450,459.0393239055524,0,489.0682481508079,-30.028924245255496
46000,451,508.8660451363414,0,486.83452541974555,22.03151971659588
46100,452,559.7571160250619,0,491.7737107627222,67.98340526233972
46200,453,462.7136976832228,0,497.18229103124384,-34.468593348021045
46300,454,537.2023257758922,0,500.14812380639694,37.05420196949524
46400,455,485.48711908137795,0,504.0191832170591,-18.53206413568114
46500,456,472.3563583868828,0,496.70645631159715,-24.350097924714362
46600,457,506.6484820022721,0,494.3383132813401,12.310168720931983
46700,458,460.2378838790313,0,493.86150060088005,-33.62361672184875
46800,459,484.3175347326409,0,493.6625886608275,-9.345053928186587
46900,460,452.1061053705576,0,492.96926680732815,-40.863161436770554
47000,461,610.2362566458195,0,503.10628795827586,107.12996868754362
47100,462,513.7631775985865,0,498.50689411562837,15.25628348295811
47200,463,477.0137246003707,0,499.93689680734315,-22.923172206972424
47300,464,522.6989955367111,0,498.48656378342514,24.212431753285955
47400,465,506.3835975154585,0,500.57621162683307,5.807385888625447
47500,466,500.95152002333884,0,503.4357277904787,-2.4842077671398783
47600,467,542.7083350021712,0,507.0417130904686,35.666621911702634
47700,468,549.8753855023652,0,516.005463252802,33.869922249563274
47800,469,485.4749426194736,0,516.1212040414854,-30.646261422011776
47900,470,483.209087967766,0,519.2315023012061,-36.02241433344011
48000,471,498.2474151424178,0,508.03261815086597,-9.78520300844815
48100,472,396.90394176322076,0,496.34669456732934,-99.44275280410858
48200,473,436.2404468900724,0,492.26936679629955,-56.028919906227145
48300,474,580.3437133722263,0,498.0338385798511,82.30987479237518
48400,475,594.2483856750641,0,506.8203173958116,87.4280682792525
48500,476,499.5481980221811,0,506.67998519569585,-7.131787173514738
48600,477,540.8278481527883,0,506.49193651075757,34.33591164203074
48700,478,527.5625077271768,0,504.26064873323867,23.30185899393814
48800,479,665.9440404227619,0,522.3075585135675,143.63648190919434
48900,480,567.9787455717288,0,530.7845242739638,37.19422129776501
49000,481,505.6041204259617,0,531.5201948023182,-25.916074376356505
49100,482,464.22297796997873,0,538.252098422994,-74.02912045301525
49200,483,431.6776839871214,0,537.795822132699,-106.11813814557757
49300,484,522.1731817933612,0,531.9787689748124,-9.805587181451187
49400,485,474.18246273578484,0,519.9721766808846,-45.78971394509972
49500,486,440.8873145201163,0,514.106088330678,-73.21877381056163
49600,487,479.67135578787367,0,507.9904390941865,-28.319083306312848
49700,488,457.92259981928026,0,501.02644830339693,-43.10384848411667
49800,489,596.3570817536282,0,494.06775243648354,102.28932931714468
49900,490,556.0819878474725,0,492.87807666405786,63.203911183414675
50000,491,511.6013679341691,0,493.47780141487857,18.123566519290534
50100,492,585.9972069445013,0,505.6552243123309,80.34198263217036
50200,493,515.8684153823809,0,514.0742974518569,1.7941179305240667
50300,494,468.9357899335868,0,508.7505582658794,-39.8147683322926
50400,495,588.1562038634829,0,520.1479323786491,68.00827148483381
50500,496,538.945502184233,0,529.9537511450609,8.991751039172073
50600,497,460.1376922836772,0,528.0003847946411,-67.86269251096394
50700,498,502.4830660958196,0,532.456431422295,-29.97336532647546
50800,499,468.21908733076214,0,519.6426319800087,-51.42354464924654
50900,500,442.8600134517832,0,508.3204345404396,-65.4604210886564
51000,501,558.308877376582,0,512.991185484681,45.31769189190106
51100,502,607.4708320235065,0,515.1385479925814,92.33228403092517
51200,503,442.07162130904294,0,507.7588685852476,-65.68724727620469
51300,504,540.1484618345286,0,514.8801357753418,25.268326059186734
51400,505,479.46787154390864,0,504.01130254338443,-24.543430999475788
51500,506,487.6437308117652,0,498.8811254061376,-11.237394594372404
51600,507,482.38030378805655,0,501.1053865565756,-18.72508276851903
51700,508,468.8004615160092,0,497.7371260985945,-28.93666458258531
51800,509,514.4260813972413,0,502.3578255052424,12.068255891998945
51900,510,470.4524941794481,0,505.1170735780089,-34.66457939856082
52000,511,525.5228412889919,0,501.83846996924984,23.68437131974207
52100,512,509.4880945275431,0,492.04019621965364,17.44789830788949
52200,513,500.0525976566795,0,497.83829385441715,2.21430380226235
52300,514,466.6218168979201,0,490.4856293607563,-23.863812462836222
52400,515,483.16143347158334,0,490.85498555352376,-7.693552081940425
52500,516,549.7695612912878,0,497.0675686014762,52.70199268981162
52600,517,537.0458593812191,0,502.5341241607924,34.511735220426715
52700,518,463.12223776007244,0,501.9663017851987,-38.84406402512627
52800,519,516.9666152714613,0,502.22035517262066,14.746260098840594
52900,520,549.5693561685895,0,510.1320413715348,39.43731479705468
53000,521,428.5297359439314,0,500.43273083702877,-71.90299489309734
53100,522,539.1680096189967,0,503.4007223461741,35.767287272822614
53200,523,478.86881205270765,0,501.2823437857769,-22.41353173306925
53300,524,540.529933429658,0,508.67315543895074,31.8567779907072
53400,525,473.83704217287413,0,507.74071630907986,-33.90367413620572
53500,526,421.75589496677406,0,494.93934967662835,-73.18345470985429
53600,527,430.6228781058419,0,484.2970515490907,-53.67417344324883
53700,528,514.4042473330691,0,489.4252525063903,24.978994826678786
53800,529,524.9861250860741,0,490.2272034878517,34.75892159822246
53900,530,466.78416874477955,0,481.94868474547064,-15.164516000691094
54000,531,543.9296229388686,0,493.4886734449644,50.44094949390427
54100,532,428.923996886552,0,482.46427217171987,-53.540275285167866
54200,533,508.6960100676342,0,485.4469919732125,23.24901809442167
54300,534,451.44919001187714,0,476.53891763143446,-25.089727619557323
54400,535,479.40819460989206,0,477.0960328751363,2.3121617347557617
54500,536,514.3699335658207,0,486.35743673504095,28.012496830779753
54600,537,468.97933173580236,0,490.19308209803694,-21.213750362234578
54700,538,492.7722227885087,0,488.029879643581,4.742343144927702
54800,539,562.314640460722,0,491.76273118104575,70.55190927967624
54900,540,483.15540652384254,0,493.39985495895206,-10.244448435109518
55000,541,553.7846056032571,0,494.3853532253908,59.399252377866276
55100,542,455.5146572671191,0,497.0444192634476,-41.52976199632849
55200,543,538.4902088957641,0,500.0238391462606,38.466369749503485
55300,544,584.078431032895,0,513.2867632483624,70.79166778453259
55400,545,388.41777499363553,0,504.18772128673675,-115.76994629310121
55500,546,472.1552372264762,0,499.96625165280227,-27.811014426326096
55600,547,540.853606359027,0,507.15367911512476,33.699927243902266
55700,548,501.84773069785035,0,508.0612299060589,-6.213499208208532
55800,549,530.5572936685654,0,504.88549522684315,25.671798441722274
55900,550,481.80074066420894,0,504.7500286408798,-22.94928797667086
56000,551,516.329489373645,0,501.0045170179186,15.324972355726345
56100,552,504.21613823039604,0,505.87466511424634,-1.6585268838502998
56200,553,570.3891030829903,0,509.06455453296894,61.324548550021404
56300,554,524.7210421650607,0,503.12881564618556,21.592226518875123
56400,555,528.8801331037602,0,517.1750514571979,11.705081646562235
56500,556,491.4061516938766,0,519.100142903938,-27.693991210061427
56600,557,487.6196887963753,0,513.7767511476729,-26.15706235129761
56700,558,490.372090609019,0,512.6291871387897,-22.257096529770706
56800,559,531.7226071189149,0,512.7457184838247,18.976888635090177
56900,560,490.95077595898687,0,513.6607220133026,-22.709946054315708
57000,561,526.4887428448206,0,514.67664736042,11.81209548440063
57100,562,615.770039932272,0,525.8320375306076,89.93800240166433
57200,563,555.5562351715846,0,524.348750739467,31.207484432117553
57300,564,495.69882339160796,0,521.4465288621218,-25.747705470513836
57400,565,572.0606961081972,0,525.7645851625655,46.29611094563177
57500,566,491.5962313489224,0,525.78359312807,-34.187361779147636
57600,567,410.09377324110733,0,518.0310015725432,-107.9372283314359
57700,568,461.5956844541298,0,515.1533609570544,-53.55767650292455
57800,569,418.4604039487072,0,503.8271406400336,-85.36673669132637
57900,570,494.42432579793456,0,504.1744956239283,-9.750169825993737
58000,571,512.9209189594776,0,502.8177132353941,10.103205724083523
58100,572,595.8218656137641,0,500.82289580354325,94.99896981022084
58200,573,528.3463686882081,0,498.1019091552056,30.244459533002555
58300,574,501.0449735595568,0,498.6365241720006,2.4084493875562316
58400,575,553.4702790591745,0,496.77748246709814,56.69279659207632
58500,576,401.44323454960573,0,487.7621827871666,-86.31894823756085
58600,577,523.7807279054283,0,499.1308782535987,24.649849651829584
58700,578,550.5432596943483,0,508.02563577762055,42.51762391672776
58800,579,438.0706877110079,0,509.9866641538506,-71.91597644284269
58900,580,569.1877021603465,0,517.4630017900918,51.72470037025471
59000,581,528.9248203747208,0,519.0633919316161,9.861428443104614
59100,582,491.2356043049599,0,508.6047658007357,-17.369161495775813
59200,583,543.6390933053142,0,510.1340382624463,33.505055042867866
59300,584,625.5346428902199,0,522.5830051955126,102.9516376947073
59400,585,521.0933127529247,0,519.3453085648877,1.7480041880370436
59500,586,524.4110293150168,0,531.6420880414287,-7.231058726411902
59600,587,489.0319550229878,0,528.1672107531847,-39.13525573019689
59700,588,469.5077815267604,0,520.0636629364259,-50.55588140966546
59800,589,553.5167908272123,0,531.6082732480463,21.90851757916596
59900,590,469.1958087045566,0,521.6090839024673,-52.41327519791071
60000,591,515.5783118609696,0,520.2744330510923,-4.696121190122653
60100,592,488.1171276617442,0,519.9625853867706,-31.845457725026392
60200,593,535.9489912873196,0,519.1935751849712,16.755416102348363
60300,594,528.6831052643474,0,509.508421422384,19.17468384196343
60400,595,563.8769972128949,0,513.786789868381,50.09020734451394
60500,596,486.49918005726266,0,509.9956049426056,-23.496424885342947
60600,597,498.5062532353314,0,510.94303476383993,-12.436781528508504
60700,598,463.0618142108846,0,510.2984380322523,-47.23662382136769
60800,599,489.7853369961944,0,503.92529264915055,-14.139955652956132
60900,600,530.8650246522426,0,510.0922142439191,20.772810408323494
61000,601,549.8494308322676,0,513.519326141049,36.330104691218594
61100,602,465.8917337911187,0,511.29678675398645,-45.40505296286773
61200,603,555.480296005283,0,513.2499172257828,42.23037877950014
61300,604,579.7818929402475,0,518.3597959933728,61.42209694687472
61400,605,532.6717451611851,0,515.2392707882017,17.432474372983393
61500,606,605.8397906279033,0,527.1733318452658,78.6664587826375
61600,607,473.3105400448213,0,524.6537605262149,-51.34322048139359
61700,608,449.76726483442917,0,523.3243055885694,-73.55704075414019
61800,609,423.0639875547861,0,516.6521706444285,-93.58818308964237
61900,610,586.8022155744592,0,522.24588973665,64.55632583780914
62000,611,544.7182828177029,0,521.7327749351937,22.985507882509182
62100,612,509.22076645447726,0,526.0656782015295,-16.844911747052265
62200,613,525.9984313159911,0,523.1174917326003,2.8809395833907274
62300,614,455.72554763508117,0,510.7118572020837,-54.986309567002536
62400,615,634.2875989808413,0,520.8734425840493,113.41415639679201
62500,616,518.4610590987613,0,512.1355694311351,6.325489667626243
62600,617,517.4697397302447,0,516.5514893996774,0.9182503305672753
62700,618,548.2883311949346,0,526.403596035728,21.88473515920657
62800,619,536.0504615868357,0,537.702243438933,-1.651781852097315
62900,620,523.1942012139566,0,531.3414420028827,-8.14724078892607
63000,621,472.4762772277344,0,524.1172414438859,-51.640964216151474
63100,622,535.5734178567998,0,526.752506584118,8.82091127268177
63200,623,606.1012248237516,0,534.762785934894,71.33843888885758
63300,624,579.2710023077489,0,547.1173314021609,32.153670905588
63400,625,591.6593313319698,0,542.8545046372737,48.80482669469609
63500,626,486.43921617844074,0,539.6523203452417,-53.213104166800974
63600,627,462.519758987071,0,534.1573222709243,-71.6375632838533
63700,628,505.7106539950176,0,529.8995545509326,-24.18890055591504
63800,629,514.7862456144347,0,527.7731329536925,-12.986887339257805
63900,630,566.7095759235474,0,532.1246704246516,34.58490549889575
64000,631,427.376768514259,0,527.6147195533041,-100.23795103904507
64100,632,588.4775159730307,0,532.9051293649271,55.57238660810356
64200,633,504.0996050710505,0,522.704967389657,-18.605362318606467
64300,634,490.655946502629,0,513.8434618091451,-23.187515306516104
64400,635,461.3947812369916,0,500.81700679964723,-39.422225562655626
64500,636,429.2571664067115,0,495.09880182247434,-65.84163541576282
64600,637,553.1585291980957,0,504.16267884357677,48.99585035451895
64700,638,515.6658983594202,0,505.158203280017,10.50769507940322
64800,639,447.5019550129473,0,498.42977421986825,-50.92781920692096
64900,640,447.2460613968192,0,486.4834227671955,-39.237361370376334
65000,641,495.2107650354936,0,493.26682241931894,1.9439426161746383
65100,642,595.4510762644696,0,493.9641784484628,101.48689781600683
65200,643,499.02043243181976,0,493.45626118453976,5.564171247280001
65300,644,436.8428523440947,0,488.07495176868633,-51.23209942459164
65400,645,499.7128467957028,0,491.9067583245575,7.806088471145301
65500,646,498.3638215126165,0,498.8174238351479,-0.45360232253142385
65600,647,377.1556678529214,0,481.21713770063053,-104.06146984770913
65700,648,509.2852566741094,0,480.57907353209947,28.706183142009934
65800,649,500.45327348956613,0,485.8742053797613,14.579068109804837
65900,650,546.8103182406709,0,495.8306310641465,50.97968717652441
66000,651,604.4478047472672,0,506.7543350353238,97.69346971194346
66100,652,568.3282514773879,0,504.04205255661566,64.28619892077222
66200,653,498.5555654722585,0,503.99556586065955,-5.440000388401074
66300,654,456.6737045629165,0,505.9786510825417,-49.30494651962522
66400,655,640.667990162493,0,520.0741654192207,120.59382474327231
66500,656,514.9609217007244,0,521.7338754380314,-6.772953737307034
66600,657,512.6964645956473,0,535.2879551123041,-22.59149051665679
66700,658,510.79374564449984,0,535.4388040093431,-24.645058364843294
66800,659,521.9042380383928,0,537.5839004642258,-15.679662425833044
66900,660,504.7819794038029,0,533.381066580539,-28.599087176736134
67000,661,483.3168996559882,0,521.2679760714111,-37.951076415422904
67100,662,484.6570529379804,0,512.9008562174704,-28.24380327949001
67200,663,510.36233648920006,0,514.0815333191646,-3.719196829964517
67300,664,484.82876144331175,0,516.8970390072042,-32.06827756389242
67400,665,476.35771086614176,0,500.46601107756885,-24.108300211427093
67500,666,517.3215113845948,0,500.70207004595596,16.619441338638865
67600,667,499.2511391289572,0,499.357537499287,-0.10639837032977084
67700,668,587.1996494291344,0,506.99812787775045,80.20152155138396
67800,669,379.4515095803494,0,492.75285503194607,-113.30134545159666
67900,670,566.575342596123,0,498.93219135117806,67.64315124494499
68000,671,574.3042596248814,0,508.0309273480674,66.27333227681402
68100,672,408.3304883795925,0,500.39827089222865,-92.06778251263614
68200,673,494.8656202959826,0,498.8485992729069,-3.9829789769243007
68300,674,493.4279567002104,0,499.70851879859674,-6.280562098386326
68400,675,441.62441526410896,0,496.23518923839345,-54.610773974284484
68500,676,473.1091656204562,0,491.81395466197966,-18.70478904152344
68600,677,456.47120772670854,0,487.5359615217547,-31.06475379504616
68700,678,599.6135221711811,0,488.77734879595937,110.83617337522173
68800,679,558.7839196573731,0,506.7105898036618,52.0733298537113
68900,680,575.577754749708,0,507.61083101902034,67.96692373068765
69000,681,548.0836032021617,0,504.98876537674835,43.09483782541338
69100,682,455.54741143913856,0,509.7104576827029,-54.16304624356434
69200,683,485.7739866860113,0,508.80129432170577,-23.027307635694456
69300,684,536.468728061396,0,513.1053714578244,23.36335660357156
69400,685,450.89360955540275,0,514.0322908869538,-63.13868133155103
69500,686,547.6499215086194,0,521.4863664757701,26.16355503284933
69600,687,499.98373009209325,0,525.8376187123085,-25.853888620215287
69700,688,493.25895962252014,0,515.2021624574425,-21.943202834922317
69800,689,547.5479984101746,0,514.0785703327226,33.469428077451994
69900,690,534.213165574302,0,509.942111415182,24.271054159120013
70000,691,493.95169170904603,0,504.5289202658704,-10.577228556824366
70100,692,569.9664901682124,0,515.9708281387778,53.995662029434584
70200,693,457.9468336200051,0,513.1881128321771,-55.241279212172
70300,694,542.7967803472131,0,513.8209180607589,28.97586228645423
70400,695,541.6550628984191,0,522.8970633950605,18.757999503358633
70500,696,496.5226780343005,0,517.7843390476287,-21.261661013328194
70600,697,528.3066511121059,0,520.6166311496299,7.690019962475958
70700,698,449.44432118073485,0,516.2351673054515,-66.79084612471661
70800,699,558.201350960345,0,517.3005025604684,40.90084839987662
70900,700,502.75489317785053,0,514.1546753208232,-11.399782142972697
71000,701,485.86384897404804,0,513.3458910473234,-27.48204207327541
71100,702,564.4504612918445,0,512.7942881596867,51.65617313215773
71200,703,476.782815472862,0,514.6778863449724,-37.89507087211041
71300,704,441.576935181822,0,504.55590182843326,-62.97896664661124
71400,705,434.1685413238048,0,493.8072496709718,-59.63870834716704
71500,706,542.300497567282,0,498.38503162426997,43.915465943012066
71600,707,447.97853237518586,0,490.35221975057794,-42.37368737539208
71700,708,599.7397090992182,0,505.38175854242627,94.35795055679193
71800,709,407.9035296058139,0,490.35197640697317,-82.44844680115926
71900,710,596.8228184145019,0,499.7587689306383,97.06404948386353
72000,711,522.5508733601309,0,503.42747136924663,19.123401990884304
72100,712,507.1643444064804,0,497.6988596807102,9.465484725770182
72200,713,484.7540456595525,0,498.4959826993792,-13.741937039826723
72300,714,531.9568057176035,0,507.5339697529574,24.42283596464614
72400,715,510.1182648787576,0,515.1289421084526,-5.010677229695034
72500,716,567.1650941008261,0,517.6154017618071,49.549692339018975
72600,717,517.711382433102,0,524.5886867675987,-6.877304334496671
72700,718,519.5150880730939,0,516.5662246649863,2.948863408107627
72800,719,493.8193893893072,0,525.1578106433356,-31.338421254028333
72900,720,509.15271881394665,0,516.3908006832801,-7.238081869333428
73000,721,527.390088444603,0,516.8747221917273,10.515366252875651
73100,722,426.4915803671687,0,508.80744578779615,-82.31586542062746
73200,723,444.59072889471435,0,504.79111411131237,-60.20038521659802
73300,724,549.1632047011358,0,506.5117540096655,42.6514506914703
73400,725,520.5432719063971,0,507.55425471242944,12.98901719396764
73500,726,502.80083318236603,0,501.11782862058345,1.6830045617825817
73600,727,512.9216966532697,0,500.6388600426002,12.282836610669506
73700,728,529.3790852680836,0,501.6252597620992,27.753825505984423
73800,729,485.0120159845319,0,500.7445224216217,-15.732506437089796
73900,730,473.08476372988434,0,497.1377269132154,-24.05296318333103
74000,731,521.7922627548841,0,496.5779443442435,25.214318410640544
74100,732,463.0813611192484,0,500.23692241945156,-37.155561300203146
74200,733,532.4126377857236,0,509.01911330855245,23.393524477171184
74300,734,426.87081978810795,0,496.7898748172497,-69.91905502914176
74400,735,563.4577818662822,0,501.08132581323815,62.37645605304402
74500,736,535.6298741206522,0,504.3642299070668,31.265644213585404
74600,737,524.8014867156937,0,505.5522089133092,19.24927780238454
74700,738,561.1345491972756,0,508.7277553062284,52.40679389104724
74800,739,595.2737222231289,0,519.7539259300881,75.51979629304071
74900,740,562.7185032509066,0,528.7172998821904,34.00120336871612
75000,741,419.95628843341774,0,518.5337024500437,-98.577414016626
75100,742,448.02115166321494,0,517.0276815044404,-69.00652984122542
75200,743,480.75907111521605,0,511.86232483738956,-31.10325372217352
75300,744,513.3045525105417,0,520.5056981096329,-7.201145599091205
75400,745,537.8829510234561,0,517.9482150253504,19.934735998105793
75500,746,475.71280934232675,0,511.95650854751784,-36.24369920519109
75600,747,521.338338223854,0,511.61019369833383,9.728144525520122
75700,748,474.23085338233386,0,502.91982411683966,-28.6889707345058
75800,749,481.4241098504026,0,491.534862879567,-10.110753029164414
75900,750,441.6669451575889,0,479.4297070702352,-37.76276191264634
76000,751,889.348538542175,1,526.3689320811111,362.9796064610639
76100,752,939.5193220027733,1,575.5187491150668,364.0005728877064
76200,753,913.517180168197,1,618.7945600203649,294.7226201478321
76300,754,954.9552715319335,1,662.9596319225041,291.9956396094294
76400,755,464.53005555840286,0,655.6243423759987,-191.09428681759584
76500,756,643.6191032418695,0,672.414971765953,-28.795868524083517
76600,757,536.6658950440444,0,673.947727447972,-137.28183240392764
76700,758,521.2418061847437,0,678.6488227282131,-157.40701654346935
76800,759,469.0821109909393,0,677.4146228422667,-208.33251185132735
76900,760,547.0154939704496,0,687.9494777235528,-140.93398375310323
77000,761,483.21810868811133,0,647.3364347381464,-164.11832605003508
77100,762,518.1004907322681,0,605.1945516110959,-87.0940608788278
77200,763,640.0042269134398,0,577.8432562856203,62.16097062781944
77300,764,507.1970050137675,0,533.0674296338036,-25.87042462003609
77400,765,569.4636663142838,0,543.5607907093917,25.902875604892188
77500,766,476.84117874370565,0,526.8829982595754,-50.04181951586975
77600,767,510.2505754751519,0,524.2414663026861,-13.990890827534258
77700,768,600.5400317817755,0,532.1712888623892,68.36874291938625
77800,769,480.65164711061163,0,533.3282424743566,-52.67659536374492
77900,770,602.6224278998465,0,538.8889358672961,63.733492032550316
78000,771,547.3875967727738,0,545.3058846757624,2.0817120970114047
78100,772,483.8766612052866,0,541.8835017230642,-58.00684051777762
78200,773,543.620386952776,0,532.2451177269979,11.375269225778084
78300,774,560.6277224813365,0,537.5881894737547,23.03953300758178
78400,775,543.0904981108598,0,534.9508726534125,8.139625457447323
78500,776,433.48876400547715,0,530.6156311795895,-97.12686717411236
78600,777,475.64314120875656,0,527.15488775295,-51.51174654419344
78700,778,499.62406822242474,0,517.063291397015,-17.43922317459021
78800,779,508.2783285449977,0,519.8259595404535,-11.54763099545579
78900,780,543.0336048775339,0,513.8670772382222,29.166527639311653
79000,781,520.8850500466627,0,511.21682256561115,9.668227481051588
79100,782,445.2327820644949,0,507.352434651532,-62.11965258703708
79200,783,531.0098925502982,0,506.09138521128415,24.91850733901407
79300,784,542.5292872641911,0,504.28154168956974,38.247745574621376
79400,785,539.989522396552,0,503.9714441181389,36.01807827841316
79500,786,566.039036277731,0,517.2264713453643,48.81256493236674
79600,787,553.6961077274452,0,525.0317679972331,28.664339730212077
79700,788,534.9590039614218,0,528.565261571133,6.393742390288821
79800,789,508.4917144270677,0,528.5866001593399,-20.094885732272246
79900,790,428.9519533242004,0,517.1784350040065,-88.22648167980606
80000,791,533.4809109566293,0,518.4380210950033,15.042889861626008
80100,792,522.3843843581556,0,526.1531813243693,-3.7687969662136993
80200,793,525.5789418597686,0,525.6100862553163,-0.031144395547698878
80300,794,448.16257120898456,0,516.1734146497956,-68.01084344081107
80400,795,457.94717297958687,0,507.9691797080991,-50.022006728512224
80500,796,564.6576426666452,0,507.83104034699056,56.826602319654626
80600,797,510.02224230716723,0,503.46365380496275,6.558588502204486
80700,798,546.0750348686312,0,504.57525689568354,41.49977797294764
80800,799,513.4159188065231,0,505.06767733362915,8.34824147289396
80900,800,513.4878069747873,0,513.5212626986879,-0.0334557239006017
81000,801,558.9141902987999,0,516.0645906329049,42.84959966589497
81100,802,486.1977635891313,0,512.4459285560025,-26.24816496687123
81200,803,516.8060388470492,0,511.56863825473056,5.237400592318636
81300,804,488.8862355647479,0,515.6410046903069,-26.754769125558994
81400,805,490.2751886283842,0,518.8738062551867,-28.598617626802422
81500,806,496.541393826568,0,512.0621813711789,-15.520787544610869
81600,807,523.1066885816856,0,513.3706259986308,9.736062583054832
81700,808,488.06256891682614,0,507.56937940345034,-19.506810486624204
81800,809,574.787806278676,0,513.7065681506656,61.081238128010455
81900,810,467.2696348890248,0,509.08475094208933,-41.815116053064514
82000,811,502.65641779193203,0,503.4589736914025,-0.8025558994704625
82100,812,490.01344708629125,0,503.8405420411185,-13.82709495482726
82200,813,584.3488942176866,0,510.5948275781822,73.7540666395044
82300,814,521.8277388255788,0,513.8889779042654,7.93876092131336
82400,815,563.5922269734317,0,521.2206817387702,42.37154523466154
82500,816,437.7219813481514,0,515.3387404909284,-77.61675914277703
82600,817,525.352513293463,0,515.5633229621062,9.789190331356735
82700,818,556.4815397811718,0,522.4052200485407,34.07631973263108
82800,819,516.1141994637712,0,516.5378593670503,-0.4236599032790309
82900,820,565.2740187532676,0,526.3382977534745,38.935720999793034
83000,821,486.13557749498136,0,524.6862137237795,-38.55063622879811
83100,822,582.467372009279,0,533.9316062160782,48.53576579320077
83200,823,626.9449061809626,0,538.1912074124059,88.75369876855666
83300,824,493.85807197801705,0,535.3942407276497,-41.53616874963268
83400,825,489.7248739299614,0,528.0075054233026,-38.28263149334123
83500,826,584.6692238558851,0,542.702229674076,41.96699418180913
83600,827,590.9786072865356,0,549.2648390733832,41.713768213152434
83700,828,485.8569986423366,0,542.2023849594997,-56.345386317163104
83800,829,490.99065914520713,0,539.6900309276433,-48.699371782436174
83900,830,497.9107695569746,0,532.953706008014,-35.042936451039395
84000,831,444.77747444828617,0,528.8178957033444,-84.04042125505828
84100,832,466.0674026757901,0,517.1778987699956,-51.11049609420553
84200,833,461.7929616623966,0,500.662704318139,-38.869742655742414
84300,834,473.61012174479356,0,498.63790929481667,-25.027787550023106
84400,835,510.2657556306609,0,500.69199746488664,9.57375816577428
84500,836,523.710736626826,0,494.5961487419807,29.11458788484532
84600,837,589.5250246407038,0,494.45079047739756,95.07423416330624
84700,838,462.08229796306046,0,492.07332040946994,-29.991022446409488
84800,839,561.2161199238292,0,499.0958664873321,62.12025343649708
84900,840,501.3005577887246,0,499.43484531050717,1.8657124782174037
85000,841,509.52681451737834,0,505.90977931741634,3.617035199962004
85100,842,545.7409746083301,0,513.8771365106703,31.863838097659823
85200,843,455.86389892188504,0,513.2842302366192,-57.4203313147342
85300,844,531.1204873092025,0,519.0352667930601,12.085220516142385
85400,845,520.3226104106528,0,520.0409522710593,0.28165813959356
85500,846,536.6225632004075,0,521.3321349284174,15.290428271990095
85600,847,526.4584321953909,0,515.0254756838862,11.432956511504699
85700,848,634.7650069955447,0,532.2937465871346,102.4712604084101
85800,849,480.1130007874342,0,524.1834346734952,-44.07043388606098
85900,850,485.45015224990914,0,522.5983941196134,-37.14824186970429
86000,851,480.8429736787618,0,519.7300100357519,-38.88703635699011
86100,852,484.22614404198725,0,513.5785269791176,-29.3523829371303
86200,853,480.13064363467413,0,516.0052014503965,-35.87455781572237
86300,854,571.4508265553776,0,520.038235375014,51.41259118036362
86400,855,583.0252123994927,0,526.308495573898,56.716716825594744
86500,856,483.46268531252616,0,520.9925077851099,-37.5298224725837
86600,857,470.38222134478855,0,515.3848867000497,-45.00266535526117
86700,858,535.5707778193203,0,505.4654637824272,30.10531403689305
86800,859,484.38884778595144,0,505.89304848227886,-21.504200696327416
86900,860,543.6465908877756,0,511.7126923460655,31.93389854171005
87000,861,522.146151042565,0,515.8430100824459,6.303140960119094
87100,862,436.2127942501384,0,511.04167510326096,-74.82888085312254
87200,863,589.3752600665031,0,521.9661367464439,67.40912332005917
87300,864,601.7938836547761,0,525.0004424563838,76.79344119839232
87400,865,481.3605654757807,0,514.8339777640125,-33.47341228823183
87500,866,492.6149220032008,0,515.74920143308,-23.1342794298792
87600,867,526.2932695362452,0,521.3403062522257,4.9529632840195745
87700,868,528.7228394993513,0,520.6555124202288,8.067327079122492
87800,869,544.9272136336415,0,526.7093490049978,18.217864628643724
87900,870,612.5102269383175,0,533.5957126100519,78.91451432826557
88000,871,503.1526386252975,0,531.6963613683253,-28.54372274302773
88100,872,472.0851377730773,0,535.2835957206191,-63.19845794754184
88200,873,443.03403859927363,0,520.6494735738962,-77.61543497462259
88300,874,475.45349800290404,0,508.01543500870895,-32.56193700580491
88400,875,510.34365135631015,0,510.91374359676183,-0.5700922404516859
88500,876,601.7278931758893,0,521.8250407140307,79.90285246185863
88600,877,486.1194350481914,0,517.8076572652254,-31.688222217034024
88700,878,523.189397581945,0,517.2543130734847,5.93508450846025
88800,879,511.1788551963624,0,513.8794772297567,-2.7006220333943247
88900,880,571.4196636724042,0,509.7704209031655,61.649242769238754
89000,881,638.3466212936811,0,523.2898191700039,115.05680212367724
89100,882,485.45656135398394,0,524.6269615280946,-39.17040017411068
89200,883,487.5280278740889,0,529.076360455576,-41.54833258148716
89300,884,564.2080438534535,0,537.951815040631,26.256228812822542
89400,885,546.0945744813156,0,541.5269073531315,4.567667128184098
89500,886,604.3353662868017,0,541.7876546642228,62.547711622578845
